ID,name,diffsee/pop,diffhear/pop,diffwalk/pop,diffmemo/pop,diffhyg/pop,diffunder/pop,par/pop,dip/pop,men/pop,hiv/pop,hv/pop,tum/pop,tummal/pop,tumlab/pop,tumeso/pop,tumest/pop,tumcol/pop,tumrec/pop,tumfig/pop,tumpan/pop,tumlar/pop,melpel/pop,tummam/pop,tumcolut/pop,tumute/pop,tumova/pop,tumpro/pop,tumrim/pop,tumbex/pop,tumtec/pop,sang/pop,endo/pop,dia/pop,ment/pop,mental/pop,drog/pop,nerv/pop,mengi/pop,circ/pop,cora/pop,card/pop,cere/pop,resp/pop,grip/pop,pneu/pop,cron/pop,asma/pop,dige/pop,ilc/pop,figa/pop,pele/pop,oste/pop,art/pop,geni/pop,rimur/pop,grav/pop,peri/pop,mfcrom/pop,mfnerv/pop,mfcirc/pop,sint/pop,mlact/pop,mdes/pop,lesen/pop,acid/pop,acidtr/pop,queda/pop,enven/pop,suic/pop,hom/pop,leso/pop
1840212,Ourique,1.446579872,1.859888407,14.25914445,8.679479231,18.59888407,5.786319487,0.206654267,0,0,0,0,0.206654267,1.239925604,0.206654267,0,,0,0.619962802,0.413308535,0.413308535,1.446579872,0,0,0,0,0,0.206654267,0,0,0,0.413308535,0,1.446579872,2.066542674,0,0,0.619962802,0,1.653234139,1.239925604,1.859888407,4.75304815,0.82661707,0,0.82661707,0.413308535,0.206654267,0.413308535,0,0,0,0,0,0.619962802,0.619962802,0,0,0,0,0,0.206654267,0,0.413308535,0.82661707,0.619962802,0.206654267,0,0,,0,0
1840213,Serpa,2.689539871,3.852584139,18.31794723,9.740495748,22.0978411,7.923239078,0.2180708,0,0,0,0,0.072690267,0.799592935,0.072690267,0,0.290761067,0.363451334,0,0.072690267,0.2180708,0.799592935,0.072690267,0.436141601,0,0.072690267,0,0.145380534,0.072690267,0.145380534,0.290761067,0,0.145380534,0.944973468,0.799592935,0,0,0.363451334,0,1.962637203,1.599185869,0.944973468,1.308424802,0.872283201,0,0.363451334,0.508831867,0,0.726902668,0.145380534,0.145380534,,0,0,0.363451334,0.363451334,0,0,0,0,0,0.872283201,0,0.436141601,0.508831867,0.2180708,0.072690267,0.072690267,0,0.290761067,0,0
1840214,Vidigueira,3.47826087,2.31884058,15.07246377,6.763285024,26.66666667,4.251207729,0,0,0,0,0,0.193236715,1.54589372,0.193236715,0,0.193236715,,,0,0.38647343,0.38647343,0,0.579710145,0,,0,0.38647343,0,,0.193236715,0,0.38647343,0.966183575,1.352657005,0,0,0.579710145,0,1.54589372,1.739130435,1.352657005,1.54589372,1.15942029,0,,,0,1.15942029,0,,0,0,0,,,0,0,0,0,0,1.352657005,0,0.77294686,0.966183575,0.966183575,0,0.193236715,0,0,0,0
1851403,Almeirim,2.044339451,2.135198982,13.58349991,6.496456478,17.58131928,4.815555152,0.090859531,0,0,0,0,0.045429766,0.499727421,0.090859531,0,0.181719062,0.454297656,0.136289297,0.045429766,0.363438125,0.363438125,0,0.363438125,0.090859531,0,0,0.318008359,0.136289297,0.181719062,0.363438125,0.181719062,0.181719062,0.863165546,0.454297656,0,0,0.863165546,0,1.680901327,0.636016718,0.636016718,0.908595312,0.772306015,0.045429766,0.636016718,0.090859531,0,0.81773578,0,0.045429766,0.181719062,0.090859531,0,0.499727421,0.318008359,0,,0,0,0,0.272578593,0,0.090859531,0.636016718,0.454297656,0.136289297,0,0,0.090859531,0,0.045429766
1851404,Alpiarça,2.437275986,2.867383513,16.63082437,10.46594982,22.50896057,6.738351254,0.143369176,0,0,0,0,0,0.143369176,0.143369176,0,0.143369176,0.286738351,0,0.143369176,0,0.143369176,0,0,0.143369176,0,0,0.286738351,0.286738351,0.143369176,0.573476703,0,0.143369176,0.716845878,1.290322581,0,0,0.573476703,0,2.150537634,0.430107527,,2.437275986,0.430107527,0,0.860215054,0.143369176,0,0.573476703,0,0.143369176,0.286738351,0.143369176,0,1.433691756,,0,0,0,0,0,0.573476703,0,0.573476703,0.716845878,0.430107527,0.143369176,0,0,0.286738351,0,0
1851103,Azambuja,2.194108585,2.194108585,12.79118622,7.375939499,20.07375939,5.181830914,0.140049484,0,0,0,0,0.093366323,0.420148452,0.046683161,0.046683161,0.233415807,0.513514775,0.186732646,0.046683161,0.140049484,0.700247421,0,0.373465291,0,0,0.046683161,0.140049484,0.046683161,0.046683161,0.32678213,0.140049484,0.233415807,0.32678213,0.420148452,0,0,0.280098968,0,1.120395873,0.980346389,0.746930582,1.120395873,0.420148452,0,0.186732646,0.093366323,0,0.233415807,0,0.093366323,0.093366323,0,0,0.420148452,0.32678213,0,0,0,0,0,0.093366323,0,0.840296905,0.606881098,0.420148452,0.140049484,0.140049484,0,0.140049484,0,0
1851405,Benavente,2.322528527,2.154229358,8.95351577,7.371503585,13.06001548,5.048975058,0.067319667,0,0,0.033659834,0.033659834,0.033659834,0.403918005,0.067319667,0,0.100979501,0.168299169,0.134639335,0.067319667,0.134639335,0.370258171,0.033659834,0.134639335,0,0.033659834,0.033659834,0.100979501,0.067319667,0.134639335,0.26927867,0.033659834,0.302938503,0.403918005,0.336598337,0,0,0.26927867,0,0.639536841,0.841495843,0.437577838,0.976135178,0.370258171,0,0.504897506,0.100979501,0.067319667,0.403918005,0.033659834,0.168299169,0.100979501,0,0,0.100979501,0.201959002,0,0,0,0,0,0.201959002,0,0.235618836,0.572217173,0.504897506,0.033659834,0.134639335,0,0,0,0
1851406,Cartaxo,2.587768481,2.285862158,12.72319503,9.919779177,20.22772363,5.477443285,0.215647373,0.043129475,0,0,0,0.043129475,0.603812646,0.086258949,0.043129475,0.215647373,0.172517899,0.086258949,0.086258949,0.215647373,0.431294747,0,0.172517899,0,0.043129475,0,0.258776848,0,0.172517899,0.345035797,0,0.258776848,0.129388424,0.215647373,0,0,0.474424222,0,0.819460019,0.905718968,0.776330544,1.337013715,0.64694212,0,0.690071595,0.388165272,0.043129475,0.603812646,0,0.043129475,0.086258949,0,0.086258949,0.73320107,0.388165272,0,0,0,0,0,0.043129475,0,0.474424222,0.64694212,0.474424222,0.129388424,0.086258949,0,0.086258949,0,0.043129475
1851407,Chamusca,1.758499414,2.696365768,12.89566237,6.213364596,24.26729191,4.572098476,0.586166471,0.117233294,0,0,0,0.351699883,1.406799531,0,0,0.234466589,0.703399766,0.351699883,0.117233294,0.234466589,0.586166471,0,0.117233294,0,0.117233294,0.234466589,0.586166471,0.117233294,0.117233294,0.117233294,0,0.468933177,0.703399766,0.82063306,0,0,,0,0.468933177,0.703399766,0.82063306,2.344665885,1.055099648,0,0.703399766,0.468933177,0,0.468933177,0,0.117233294,0.234466589,0,0,0.468933177,0.586166471,0,0,0,0,0,0.234466589,0,0.468933177,0.82063306,0.586166471,0.234466589,0.234466589,0,0.234466589,0,0
1851409,Coruche,2.535292423,1.9590896,17.11322385,9.334485739,26.90867185,6.626332469,0.230481129,0.057620282,0,0,0,0.172860847,0.460962259,0,0.057620282,0.230481129,0.518582541,0.172860847,0.230481129,0.172860847,0.460962259,0.057620282,0.115240565,0,0.057620282,0,0.230481129,0,0.115240565,0.403341976,0.230481129,0.172860847,0.576202823,0.921924517,0,0,0.633823106,0,1.325266494,1.037165082,1.037165082,2.477672141,0.921924517,0,0.518582541,0.345721694,0,0.576202823,0.115240565,0,0,0.115240565,0,0.633823106,0.864304235,0,0,0,0,0,0.288101412,0,0.172860847,0.74906367,0.403341976,0.057620282,0.115240565,0,0.172860847,0,0.057620282
1851412,Golegã,2.037037037,2.592592593,12.59259259,7.037037037,18.33333333,3.518518519,0,0,0,0,0,0.185185185,0.925925926,0.185185185,0,0.185185185,0.185185185,0.555555556,0.185185185,0.555555556,0.555555556,0,0.185185185,0.185185185,0.185185185,0,0.555555556,0.185185185,0,0.555555556,0.185185185,0,0.555555556,1.851851852,0,0,,0,1.481481481,0.555555556,,2.222222222,0.555555556,0,0.37037037,0,0,1.111111111,0.185185185,0,0,0.185185185,0,0.185185185,1.111111111,0,0,0,0,0,0,0,0.185185185,0.740740741,0.185185185,0,0,0,0.37037037,0,0.185185185
1851414,Rio Maior,2.380498953,2.190059036,12.42620453,7.998476481,19.0916016,6.141687298,0.047609979,0,0,0,0.047609979,0.095219958,0.285659874,0.047609979,0.095219958,0.285659874,0.190439916,0.095219958,0.095219958,0,0.285659874,0,0.095219958,0.047609979,0.142829937,0,0.333269853,0.142829937,0,0.285659874,0.047609979,0.238049895,0.52370977,0.428489811,0,0,0.238049895,0,0.761759665,0.52370977,0.99980956,1.285469434,0.618929728,0.047609979,0.571319749,0.285659874,0,0.380879832,0,0.142829937,0,0,0.095219958,0.761759665,,0,0,0,0,0,0.095219958,0,0.095219958,0.52370977,0.285659874,0.047609979,0.047609979,0.047609979,0.190439916,0,0.047609979
1851415,Salvaterra de Magos,2.63803397,1.990095802,15.45795344,8.56204008,22.86296108,6.062850002,0.185125191,0.046281298,0,0,0,0.138843893,0.509094275,0,0.046281298,0.092562595,0.231406489,0.138843893,0.092562595,0.138843893,0.277687786,0,0.092562595,0.046281298,0,0,0.462812977,0.046281298,0.231406489,0.138843893,0,0.231406489,0.879344657,0.323969084,0,0,0.740500764,0,1.203313741,1.527282825,1.01818855,1.712408016,0.971907252,0,0.185125191,0.231406489,0,0.323969084,0,0.185125191,0.092562595,0,0,0.231406489,0.370250382,0,,0,0,0,0.138843893,0,0.092562595,0.647938168,0.231406489,0,0.046281298,0,0.231406489,0.046281298,0.092562595
1851416,Santarém,2.863864171,2.676349255,13.56926119,9.478026661,20.35389179,5.710681531,0.170468105,0.034093621,0,0.017046811,0,0.085234053,0.528451127,0.102280863,0.051140432,0.187514916,0.272748969,0.170468105,0.102280863,0.221608537,0.3238894,0.051140432,0.238655348,0.017046811,0.102280863,0.034093621,0.085234053,0.034093621,0.085234053,0.272748969,0,0.187514916,0.3238894,0.528451127,0,0,0.511404316,0.034093621,0.767106474,0.63073199,0.93757458,1.142136306,0.681872422,0,0.664825611,0.204561727,0.017046811,0.460263885,0,0.051140432,0.068187242,0.034093621,0,0.61368518,0.426170264,0,0,0,0,0.034093621,0.340936211,0,0.204561727,0.869387338,0.63073199,0.085234053,0.085234053,0.051140432,0.068187242,0.017046811,0.051140432
1861201,Alter do Chão,3.94218134,4.270696452,25.62417871,17.73981603,36.4651774,12.15505913,0,0,0,0,0,0,1.314060447,0,0,0.328515112,,0.328515112,0,0,0.657030223,0,0.328515112,0,0,0,,0,0,0,,0.328515112,1.314060447,1.314060447,0,0,1.314060447,0,0.985545335,2.299605782,2.299605782,1.97109067,1.314060447,0,1.314060447,0,0,0.985545335,0,,,,0,,0.328515112,0,,0,0,0,0.328515112,0,0.328515112,0.985545335,0.657030223,0,0,0,0,0,0
1861202,Arronches,2.509860165,4.661168878,26.89135891,10.75654356,31.91107924,8.246683399,0,0,0,0,0,0.358551452,1.792757261,0,,,1.075654356,0,0.358551452,0,0.358551452,0,0,0,0,0,1.075654356,0,0,0,0,1.075654356,1.075654356,4.661168878,0,0,,0,1.792757261,1.075654356,2.868411617,1.434205809,1.792757261,0,,,0,,0,0,0,0,0,,1.075654356,0,,0,0,0,0,0,0,,,0,0,0,0,0,0
1861203,Avis,0.786988458,1.836306401,12.59181532,8.132214061,23.34732424,6.558237146,0.262329486,0.262329486,0,0,0,0.262329486,0.524658972,0,0,0,0.262329486,0.262329486,0.262329486,,1.049317943,0,0.262329486,0,0.262329486,0,0,0,0,0,0,0.524658972,1.049317943,0.262329486,0,0,,0,0.524658972,2.885624344,2.885624344,1.573976915,0.262329486,0,2.098635887,0.262329486,0,1.049317943,0,0,,0,0,1.049317943,1.311647429,0,,0.262329486,0,0,0.262329486,0,0.524658972,1.311647429,1.049317943,0,0,0,0.262329486,0,0
1861204,Campo Maior,2.113902014,2.362596369,10.9425516,7.585177816,17.28425765,4.227804029,0.373041532,0,0,0.124347177,0,0.124347177,0.124347177,0.124347177,0,0.124347177,0.248694355,0.248694355,0.248694355,0.124347177,0.373041532,0.248694355,0.124347177,0,0.124347177,0,0.248694355,0.497388709,0,0,0.124347177,0.248694355,0.248694355,1.492166128,0,0,0.497388709,0,0.994777419,0.870430241,1.243471773,0.621735887,0.621735887,0,0.994777419,0.497388709,0,0.497388709,0,0.248694355,0,0,0,0.994777419,0.497388709,0,,0,0,0,0,0,0.248694355,0.497388709,0.248694355,0,0,0,0.124347177,0,
1861205,Castelo de Vide,3.209242619,2.888318357,10.26957638,5.455712452,17.6508344,2.567394095,,0,0,0,0,0,0.320924262,0,0,0,,0.320924262,0,0,0,0,0.320924262,0,0,0,0,0,0,0,,0.641848524,1.925545571,,0,0,,0,1.604621309,1.283697047,1.925545571,0.962772786,0.641848524,0,0.962772786,,0,0.641848524,0,0.641848524,,,,0.962772786,0.641848524,0,,0,0,0,0,0,1.925545571,0.641848524,,0,0,0,0,0,0
1861206,Crato,2.790697674,3.100775194,22.3255814,12.71317829,40,7.751937984,0,0,0,0,0,0,0.930232558,0,0,0.620155039,1.860465116,0.930232558,0,0,0,0,0.930232558,0,0.310077519,0,0.620155039,0.310077519,0,0,0,0.930232558,1.550387597,1.240310078,0,0,0.930232558,0,2.170542636,0.930232558,2.790697674,1.860465116,1.240310078,0,,2.170542636,0,1.860465116,0.310077519,0,0.310077519,0,0,1.240310078,1.240310078,0,,0,0,0,0,0,0.310077519,1.240310078,1.240310078,,,0,0,0,0
1861207,Elvas,2.170767004,1.78485287,14.08586589,10.90207429,21.70767004,9.117221418,0.385914134,0.048239267,0,0.048239267,0,0.048239267,0.530631934,0.048239267,0.048239267,0.434153401,0.241196334,,0.096478534,0.241196334,0.675349735,0,0.241196334,0.048239267,0.048239267,0,0.1447178,0,0,0.434153401,0.096478534,0.337674867,0.820067535,0.868306802,0,0,0.530631934,0,1.157742402,1.061263869,0.771828268,1.881331404,0.530631934,0,0.434153401,0.530631934,0.048239267,0.771828268,0.048239267,0.1447178,0.1447178,0.096478534,0,0.578871201,0.241196334,0,,0,0,0,0.1447178,0,0.192957067,1.350699469,1.254220936,0.1447178,0.1447178,0.096478534,0,0,0
1861208,Fronteira,1.049685094,4.198740378,21.69349195,10.84674598,37.43876837,5.948215535,0,0,0,0,0,0,2.099370189,,0,,,0,0,0,0.699790063,0.349895031,0,0,0,0,1.049685094,0,0,,0.699790063,0.699790063,1.749475157,1.049685094,0,0,,0,0.699790063,,2.099370189,1.049685094,0.699790063,0,0.699790063,0.349895031,0,,0,0,0,0,0,,0.349895031,0,,0,0,0,1.049685094,0,0,,,0,0,0,0,0,0
1861209,Gavião,3.830288745,4.714201532,28.57984679,18.26753094,58.33824396,7.071302298,0,0,0,0,0,0,1.473187979,,0,0,0,0.294637596,0,0,0.294637596,0.294637596,0.589275192,0,0,0,0.589275192,0,0,,0.294637596,0.294637596,,,0,0,0.883912787,0,2.06246317,1.178550383,3.830288745,5.303476724,0.589275192,0,0.883912787,0.294637596,0,0.883912787,0,0,0,0,0,1.178550383,0.589275192,0,,0,0,0,1.178550383,0,0.883912787,,0.294637596,0,0,0,0,0,0
1861210,Marvão,3.641178418,1.655081099,26.48129758,15.22674611,48.99040053,14.23369745,0.993048659,0,0,0,0,0,2.317113539,0,0,0,,0.33101622,0,0,1.655081099,0,0.33101622,0,0,0,0,0,0,,0,1.655081099,,0.993048659,0,0,1.655081099,0,1.324064879,1.986097319,,1.324064879,0.993048659,0,1.655081099,,0,0.993048659,0,0,0,0,0,0.66203244,1.324064879,0,,0,0,0,0,0,1.324064879,1.986097319,0.993048659,0,0.66203244,0.33101622,0.66203244,0,
1861211,Monforte,4.344919786,6.684491979,28.74331551,38.10160428,52.80748663,29.07754011,0.668449198,0,0,0,0,0,0.334224599,0,,0.334224599,,0.334224599,0,0,,0,0,0,0,0,0,0,0,0.668449198,0.668449198,,,1.002673797,0,0,1.002673797,0,1.002673797,,2.005347594,1.002673797,0.668449198,0,0.668449198,0.334224599,0,0.668449198,0,0,0,0,0,1.002673797,0.668449198,0,,0,0,0,0,0,0.334224599,0.668449198,0.668449198,,,0,0,0,0
1861212,Nisa,2.688172043,3.192204301,21.33736559,10.41666667,35.61827957,6.552419355,0.336021505,0,0,0,0,0,0.840053763,0,0.336021505,0.840053763,0.504032258,0.336021505,0,0.168010753,0.840053763,0,0.168010753,0,0.168010753,0.168010753,,0,0.168010753,0.504032258,0.168010753,1.344086022,1.512096774,0.672043011,0,0,0.504032258,0,1.680107527,1.680107527,2.352150538,2.016129032,0.840053763,0,2.184139785,0.336021505,0,1.680107527,0.168010753,0,0,0,0,0.336021505,0.336021505,0,,0,0,0,0.504032258,0,0.840053763,1.680107527,1.344086022,0.168010753,0.336021505,0,0.336021505,0,0
1861213,Ponte de Sor,2.098635887,2.295383001,15.14952781,8.919202518,24.72455404,6.164742917,0.196747114,0,0,0.065582371,0,0.065582371,0.655823715,0.131164743,0.065582371,0.196747114,0.262329486,0.065582371,0.065582371,0.196747114,0.655823715,0,0.065582371,0,0,0.065582371,0.327911857,0.065582371,0.131164743,0.196747114,0.065582371,0.524658972,0.721406086,0.786988458,0,0,0.4590766,0,0.983735572,1.246065058,0.524658972,1.246065058,0.393494229,0,0.721406086,0.590241343,0,0.524658972,0.131164743,0.131164743,0.196747114,0.131164743,,0.4590766,0.327911857,0,,0,0,0,0,0,0.131164743,0.9181532,0.655823715,0.262329486,0.065582371,0,0.065582371,0.065582371,0.065582371
1861214,Portalegre,2.730528201,3.222918532,11.41450313,8.683974933,18.12891674,5.863921218,0.134288272,0,0,0,0,0.089525515,0.313339302,0.223813787,0.089525515,0.134288272,0.358102059,0.134288272,0.134288272,0.134288272,0.402864816,0,0.17905103,0,0,0.089525515,0.089525515,0,0.134288272,0.223813787,0.17905103,0.402864816,0.760966876,0.895255148,0,0,0.402864816,0,0.760966876,0.984780662,1.387645479,1.119068935,0.313339302,0,0.402864816,0.402864816,0,0.626678603,0,0.044762757,0.044762757,0.089525515,0.044762757,0.313339302,0.17905103,0,,0,0,0,0.044762757,0,0.671441361,0.626678603,0.358102059,0.089525515,0.089525515,0,0.17905103,0,0.044762757
1861215,Sousel,2.52293578,2.064220183,19.26605505,8.71559633,34.63302752,5.504587156,,0,0,0,0,0,1.834862385,0,0,0.229357798,0.229357798,0,0.229357798,,1.146788991,0,0,0,0,0,,0.229357798,0,0.229357798,0,0.229357798,1.146788991,1.146788991,0,0,0.688073394,0,2.752293578,,2.064220183,1.376146789,0.229357798,0,0.917431193,0.458715596,0,1.834862385,0,,0.229357798,0,0,0.688073394,0.458715596,0,,0,0,0,0.229357798,0,0.458715596,0.458715596,,0,0,0,0.458715596,0,0
1870701,Alandroal,4.3877144,2.991623454,14.16035102,6.781013163,21.73913043,5.185480654,0.199441564,0,0,0,0,0,2.393298763,0,0,0.398883127,0.398883127,0.398883127,0.199441564,,0.398883127,0,0,0,0,0,0,0,0.199441564,,0,0.199441564,0.997207818,0.997207818,0,0,,0,0.797766254,1.196649382,1.595532509,2.1938572,0.598324691,0,0.797766254,0,0,0.398883127,0,0.199441564,0,0,0,0.398883127,0.598324691,0,,0,0,0,1.595532509,0,0.797766254,0.598324691,0.398883127,0,0.199441564,0,,0,0
1870702,Arraiolos,2.72479564,1.665152891,11.95882531,6.206478959,18.92219195,5.903723887,0.302755071,0,0,0,0,0,0.908265213,0.151377536,0,0,0.454132607,0.302755071,0,0.151377536,0.302755071,0,0.151377536,0.151377536,0,0,0.454132607,0,0,0.454132607,0.151377536,0.302755071,0.756887678,1.665152891,0,0,0.454132607,0,1.36239782,0.605510142,1.211020285,0.605510142,0.756887678,0,0.454132607,0.605510142,0,0.756887678,0,0,0,0,0,0.605510142,0.302755071,0,,0,0,0,0.302755071,0,0.302755071,0.302755071,,0,0.151377536,0,0,0,0
1870703,Borba,3.111387679,1.866832607,19.60174238,14.46795271,24.57996266,11.35656503,0.466708152,0,0,0,0,0,0.933416304,0,0.155569384,0,0.466708152,0.155569384,0.311138768,0,0.311138768,0,0.155569384,0,0.155569384,0,0.155569384,0,0,0.311138768,0,0.155569384,0.466708152,0.933416304,0,0,0.77784692,0,1.088985688,0.77784692,1.244555072,2.177971375,0.622277536,0,0.466708152,0.466708152,0,0.155569384,0,0.155569384,0.155569384,0,0,,0,0,,0,0,0,0.622277536,0,,0.933416304,0.311138768,0,0.155569384,0,0.155569384,0.155569384,0.155569384
1870704,Estremoz,2.287066246,1.340694006,13.56466877,8.438485804,25.39432177,4.100946372,0,0,0,0.078864353,0,0.157728707,0.630914826,0.078864353,0.157728707,0.23659306,0.23659306,0.157728707,0.078864353,0.23659306,0.394321767,0.157728707,0.23659306,0.078864353,0,0,0.552050473,0.157728707,0.157728707,0.315457413,0.157728707,0.078864353,0.157728707,0.552050473,0,0,1.1829653,0,1.104100946,0.394321767,1.971608833,1.261829653,0.788643533,0,0.552050473,0.157728707,0,0.70977918,0,0.078864353,0.23659306,0.078864353,0,0,0.70977918,0,,0,0,0,0.23659306,0,0.552050473,0.788643533,0.552050473,0.157728707,0.078864353,0,0.157728707,0,0
1870705,Évora,1.903802005,1.847807828,8.679097374,6.476659761,15.15575713,3.191668067,0.261306157,0.037329451,0,0.037329451,0,0.205311981,0.391959236,0.074658902,0.037329451,0.130653079,0.149317804,0.037329451,0.074658902,0.261306157,0.429288687,0,0.223976706,0.093323628,0.037329451,0.018664726,0.16798253,0.055994177,0.093323628,0.223976706,0.093323628,0.223976706,0.727924296,0.783918472,0,0,0.615935943,0,0.8772421,0.746589021,0.559941766,0.989230453,0.298635609,0,0.111988353,0.242641432,0,0.429288687,0,0.093323628,0.093323628,0.018664726,0,0.242641432,0.111988353,0,,0.055994177,0,0,0.317300334,0,0.391959236,0.597271217,0.391959236,0.111988353,0.149317804,0.018664726,0.093323628,0.018664726,0
1870706,Montemor-o-Novo,2.595100956,2.658396101,10.44369897,7.595417431,18.35559213,5.126906766,0.316475726,0,0,0,0,0.253180581,0.886132034,0.063295145,0.063295145,0.316475726,0.443066017,0.189885436,0.063295145,0,0.189885436,0,0.189885436,0,0.063295145,0,0.632951453,0,0,0.379770872,0,0.316475726,0.822836888,0.822836888,0,0,0.696246598,0,2.025444648,0.822836888,1.20260776,1.772264067,0.379770872,0,0.189885436,0.506361162,0,0.316475726,0,0.126590291,0.126590291,0,0.063295145,0.189885436,0.189885436,0,,0,0,0,0.253180581,0,0.632951453,0.632951453,0.253180581,0.063295145,0.063295145,0,0.316475726,0,0
1870707,Mora,3.869407497,2.660217654,28.77871826,15.23579202,40.14510278,7.980652963,0.483675937,0,0,0,0,0,1.209189843,0,0,0.241837969,,0,0,0.483675937,0.725513906,0.241837969,0,0,0.483675937,0.241837969,0.483675937,0,0.483675937,0.483675937,0,0.725513906,1.934703748,0.967351874,0,0,0.967351874,0,3.143893591,1.209189843,2.902055623,2.902055623,0.483675937,0,,0.725513906,0.241837969,0.241837969,0,0.241837969,0.241837969,0,0,0.241837969,0.967351874,0,,0,0,0,0,0,0.483675937,,0.483675937,0,,0,0,0,0
1870708,Mourão,2.977456402,2.126754573,19.99149298,12.76052744,37.43088048,5.104210974,0.850701829,0,0,0,0,0.425350915,1.276052744,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,,0,0.850701829,,,0,0,,0,3.402807316,0.850701829,1.276052744,,0.850701829,0,,,0,1.276052744,0.850701829,0,0,0,0,0.850701829,,0,,0,0,0,0.425350915,0,0.850701829,0.850701829,,0,0,0,,0,0
1870709,Portel,3.65408039,4.002088046,15.83434836,10.78823734,28.88463546,9.04819906,0.696015312,0,0,0,0,0,1.218026797,0,0,0,0.174003828,0.174003828,0.174003828,0,0.696015312,0,0.174003828,0,0,0.174003828,,0,0.174003828,0.348007656,0.174003828,0.522011484,,1.392030625,0,0,0.348007656,0,1.218026797,1.392030625,1.914042109,,0.87001914,0,0.522011484,,0,1.044022969,0,0,0,0,0,0.174003828,0.522011484,0,,0,0,0,1.218026797,0,0.348007656,0.87001914,0.696015312,0,0,0,0.174003828,0,0
1870710,Redondo,2.38625517,1.272669424,9.704104359,8.272351257,18.77187401,5.408845052,0.159083678,0,0,0,0,0.159083678,0.79541839,,,0.477251034,0.636334712,0.318167356,0,0.159083678,0.477251034,0,0.159083678,0,0,0,0.318167356,0.159083678,0,0.159083678,0.159083678,,0,0.477251034,0,0,0.318167356,0,1.749920458,0.159083678,0.636334712,4.136175628,0.79541839,0,0.159083678,0.318167356,0,0.636334712,0,0,0,0,0,0.159083678,0.318167356,0,,0,0,0,0.318167356,0,0.159083678,0.477251034,0.318167356,0,0,0,0,0,0.159083678
1870711,Reguengos de Monsaraz,2.228750886,2.937898896,12.66335731,6.787559518,24.31364603,5.166649782,0.607841151,0,0,0,0,0,0.709148009,0,0,0,0.202613717,0.202613717,0,0.303920575,0.506534292,0,0.405227434,0,0,0,0.202613717,0.202613717,0,0.202613717,0,0.303920575,0.405227434,0.709148009,0,0,0.202613717,0,1.620909736,1.418296019,1.114375443,1.31698916,0.303920575,0,0.202613717,0.405227434,0.101306858,0.405227434,0,0,0.202613717,0,0.101306858,0.101306858,0.607841151,0,,0,0,0,0.303920575,0,0.506534292,1.519602877,1.114375443,0.101306858,0.303920575,0,0.101306858,0.202613717,0
1870712,Vendas Novas,2.134281903,2.223210316,11.20497999,9.782125389,18.40818141,5.335704758,0.266785238,0,0,0,0.088928413,0.088928413,0.355713651,0.177856825,0,0.444642063,0.177856825,0.355713651,0.088928413,0.177856825,0.088928413,0,0.533570476,0.088928413,0.355713651,0,0.355713651,0,0.088928413,0.177856825,0,0.177856825,0.444642063,0.711427301,0,0,0.444642063,0,1.333926189,0.800355714,0.533570476,1.156069364,0.177856825,0,0.266785238,0.177856825,0,0.444642063,0,0,0,0.088928413,0,0.444642063,0.266785238,0,,0,0,0,0.355713651,0,0.889284126,0.622498888,0.444642063,0.088928413,0.088928413,0,0.177856825,0,0
1870713,Viana do Alentejo,1.880406168,2.632568635,14.47912749,9.590071455,28.0180519,3.948852952,0.56412185,0,0,0,0,0.188040617,1.880406168,,,0.376081234,0.376081234,,0,,,0,0.376081234,0,0.188040617,0,,0,0,0.56412185,0.188040617,0.376081234,1.692365551,,0,0,0.56412185,0,1.504324934,,0.752162467,1.692365551,0.752162467,0,,,0,0.752162467,0,0,0.376081234,0,0,0.752162467,,0,,0,0,0,0.188040617,0,0.188040617,1.316284317,0.376081234,0.188040617,,0,0.752162467,0.188040617,0
1870714,Vila Viçosa,2.842832002,2.030594287,12.18356572,5.821036957,17.32773792,4.738053337,,0,0,0,0,0,0.406118857,0,0,0.135372952,0.135372952,0.135372952,0.135372952,0.135372952,0.270745905,0.135372952,0.135372952,0,0,0.270745905,0,0,0.135372952,0.135372952,0,0.947610667,0.406118857,0.676864762,0,0,0.406118857,0,1.218356572,0.947610667,1.353729525,1.08298362,0.54149181,0,0.406118857,0.676864762,0,0.406118857,,0,0,0,0,0.270745905,0.406118857,0,,0,0,0,0.676864762,0,0.135372952,0.406118857,0.406118857,0.135372952,0,0,,0,0
1500801,Albufeira,2.69450231,2.422787791,6.49850557,5.094647224,9.374150892,2.988859705,0.045285753,0,0,0.045285753,0,0.090571506,0.317000272,0.045285753,0.045285753,0.113214383,0.135857259,0.06792863,0.090571506,0.249071642,0.339643148,0,0.158500136,0,0,0.022642877,0.158500136,0,0.022642877,0.090571506,0.045285753,0.181143012,0.090571506,0.271714519,0,0,0.090571506,0,0.452857531,0.475500408,0.317000272,0.634000543,0.226428766,0,0.271714519,0.045285753,0.045285753,0.203785889,0.045285753,0.090571506,0.113214383,0,0.022642877,0.135857259,0.226428766,0,0.045285753,0,0,0,0.022642877,0,0.747214926,0.65664342,0.430214654,0.113214383,0.06792863,0.045285753,0.181143012,0,0.022642877
