ID,name,1_apa/bui,2_apa/bui,3_apa/bui,4_apa/bui,5-9_apa/bui,10-x_apa/bui,exres/bui,prres/bui,nores/bui,to1945/bui,1946-1980/bui,1981-2000/bui,2001-2010/bui,2011-2021/bui,a_floor/bui,p_bui_rep,ch/acc,fp/acc,hrs/acc,mh/acc,fh/acc,noh/acc,x-10mc/acc,10-15mc/acc,15-20mc/acc,20-30mc/acc,30-40mc/acc,40-60mc/acc,60-80mc/acc,80-xmc/acc,ac/acc,noac/acc,lo/acc,ho/acc,prop/acc,rent/acc,park/acc,nopark/acc,x-30m/acc,30-39m/acc,40-49m/acc,50-59m/acc,60-79m/acc,80-99m/acc,100-119m/acc,120-149m/acc,150-199m/acc,200-x/acc,res1/acc,res2/acc,p_acc_empty,a_acc/bui,n_acc/km2,a_rents,p_house_unem,p_house_empl,p_house_pens,ncr/house,0-14/pop,15-24/pop,25-64/pop,65-x/pop,a_age,p_pop_for,a_pop/km2,mar/fam,nomar/fam,dad/fam,mom/fam,p_fam_mono,r_young,r_old,i_age,i_lovi,p_pop_edu3,p_pop_edu2,p_pop_noedu,p_pop_active,p_pop_desem,p_pop_empl,A/empl,B/empl,C/empl,D/empl,E/empl,F/empl,G/empl,H/empl,I/empl,J/empl,K/empl,L/empl,M/empl,N/empl,O/empl,P/empl,Q/empl,R/empl,S/empl,T/empl,U/empl,a_com_tim,marf/pop,marm/pop,mardiv/pop,p_exp_cul,i_gini_inco,r_edu_bas,r_edu_sec,n_fire_rural,cri/pop,pers/cri,phys/cri,inju/cri,vio/cri,prop/cri,robb/cri,thef/cri,soci/cri,alco/cri,stat/cri,pets/cri,legis/cri,lice/cri,dis_ear_sec,dis_ear_sex,a_ear_mont,i_pp_pc,p_com_imt,p_com_ped,arti/ter,agri/ter,past/ter,agro/ter,fore/ter,scru/ter,open/ter,wetl/ter,wate/ter,inter/pop,a_temp,rel/pop,cat/rel,ort/rel,pro/rel,wit/rel,ocr/rel,bud/rel,hin/rel,jew/rel,mus/rel,onc/rel,nonrel/pop
16F1004,Batalha,953.64149,20.42462,4.29992,7.7936,12.2279,1.61247,997.71567,2.14996,0.13437,56.83956,406.20801,327.19699,173.3405,36.41494,1.7,44.8,263.01998,233.21323,203.24271,79.2663,38.15919,183.09859,6.05961,6.87848,25.38487,82.54176,146.74091,354.24173,138.06092,240.09171,145.92204,854.07796,219.45627,2.29283,839.17458,103.01343,837.2093,162.7907,7.69735,13.92073,21.61808,32.26335,72.55159,131.34622,181.46086,210.61251,187.3567,141.17262,720.38697,135.08731,14.5,1.14,82,318.03,1.7,62.96,24.17,0.16319,140.96548,104.32603,524.71556,229.99293,44.92,4.34,150.43,710.17515,140.11676,26.89741,122.81068,14.97,22.41,36.56,163.16,48.35,17.49,41.71,6.04,48.28,4.82,53.49,17.06532,6.71423,262.83396,1.3988,9.23206,113.0228,195.83158,35.52944,45.32102,17.48496,17.2052,5.31543,43.64247,25.03847,44.20199,53.01441,72.87733,7.41362,21.26171,5.45531,0.13988,15.33,0,0,6.55653,11.6,34.3,94.7,99.6,4,22.11223,261.62791,151.16279,66.86047,63.95349,520.34884,,72.67442,133.72093,72.67442,20.34884,11.62791,52.32558,43.60465,3.6,11.3,1167.3,89.31,85.9,7.7,130.72907,287.75865,8.60569,0.87024,432.02475,138.85129,0,0,1.16032,376.16507,15.09,843.47882,881.03948,13.94604,10.5929,4.64868,8.6877,1.75278,0.68587,0,0.76208,1.98141,64.02263
16F1007,Castanheira de Pêra,946.66667,38.38384,8.08081,4.0404,2.42424,0.40404,1000,0,0,151.11111,462.62626,236.76768,122.0202,27.47475,1.9,41,103.06644,444.63373,172.06133,98.8075,56.21806,125.21295,11.92504,10.22147,44.29302,77.51278,137.98978,301.53322,153.32198,263.20273,107.32538,892.67462,277.68313,3.40716,789.60818,146.50767,609.02896,390.97104,15.3322,24.70187,40.88586,46.84838,123.50937,208.68825,198.46678,121.80579,110.73254,109.02896,437.56988,388.74394,17.4,1.09,40.3,189.58,2.04,43.29,41.85,0.8489,75.61437,83.93195,457.46692,382.98677,53.91,3.33,39.61,715.86716,147.60148,23.37023,113.16113,13.65,13.97,70.74,506.5,52.12,7.96,27.36,10.39,35.69,7.63,35.66,51.6055,0,192.66055,6.88073,10.3211,75.68807,127.29358,26.37615,44.72477,10.3211,10.3211,6.88073,22.93578,34.40367,138.76147,52.75229,150.22936,5.73394,18.34862,13.76147,0,16.91,0.37807,0,8.69565,3.4,33.2,112.6,,2,22.30624,322.0339,220.33898,135.59322,84.74576,406.77966,0,0,203.38983,118.64407,,0,,0,8.1,10.4,970.2,72.54,72.5,16.3,47.02711,49.72293,0.59907,0,772.95192,128.80036,0,0,1.04838,332.70321,14.79,897.9206,886.73684,2.10526,11.36842,11.78947,6.31579,0.42105,0,0,0,0.84211,72.21172
16F1008,Figueiró dos Vinhos,965.97146,20.19759,3.73216,3.73216,5.70801,0.65862,999.34138,0.65862,0,143.35895,410.97695,304.93963,118.55104,22.17344,1.8,45.8,126.91002,443.97284,126.91002,97.62309,26.74024,177.8438,9.33786,13.58234,39.89813,94.2275,129.45671,316.21392,135.82343,261.4601,122.66553,877.33447,242.78438,2.54669,827.67402,100.16978,629.03226,370.96774,9.33786,28.01358,47.5382,60.27165,126.48557,190.57725,167.65705,155.7725,115.87436,98.47199,481.60262,335.85446,18.3,1.08,28.3,239.12,1.99,47.21,36.84,0.84602,92.40674,75.74323,480.02272,351.82731,52.5,4.83,30.45,718.9781,141.72749,23.11436,116.18005,13.93,16.63,63.3,380.74,51.02,10.54,30.65,9.58,38.76,6.45,39.95,41.77546,2.08877,124.28198,6.26632,7.3107,116.97128,122.7154,52.74151,42.29765,12.53264,12.53264,3.65535,38.1201,35.50914,139.42559,64.22977,136.29243,5.22193,21.40992,14.62141,0,16.45,0,0,9.84662,8.2,35.7,100,97.2,7,24.61655,230.76923,130.76923,69.23077,53.84615,315.38462,0,53.84615,346.15385,246.15385,,0,,69.23077,4,0.1,948.7,71.5,75.8,13.5,29.05904,83.08349,2.19096,0.11531,796.0678,81.87269,0.69188,0,6.97648,323.80231,15.77,877.29597,902.00734,3.0218,9.92877,5.18023,7.5545,1.94259,0.43169,0,0.43169,1.94259,59.26908
16F1009,Leiria,907.55109,32.66768,6.4233,7.97083,25.9476,19.4395,995.25142,4.62139,0.12719,69.57517,407.46629,336.40719,148.7959,37.75545,1.8,29,301.08343,187.10004,139.77553,134.85441,35.18702,201.99957,6.78843,8.85025,33.10576,94.84352,159.94631,331.66054,132.92875,231.87645,103.94663,896.05337,202.73871,2.83986,761.7436,180.2338,817.37371,182.62629,11.82626,18.30348,25.8116,38.12414,89.96129,154.42221,195.50291,199.43203,148.1395,118.47659,731.23587,154.72144,11.4,1.49,124.6,346.3,1.75,64.66,22.19,0.40826,132.01092,107.55581,537.77128,222.66199,44.76,5.1,227.58,674.85356,165.37355,24.43223,135.34066,15.98,20.46,34.5,168.67,48.7,22.81,48.02,5.43,49.11,4.87,53.82,18.4766,2.94627,235.81796,2.48019,7.57374,90.26899,183.21792,30.14515,42.72921,23.83647,17.86071,7.67361,45.22605,35.40515,51.80105,73.19063,93.0488,8.23956,21.85565,8.20627,0,15.71,0.00778,0.00778,5.81635,11.9,37.4,109.3,114.5,48,21.46917,244.11445,156.46505,51.79283,84.02753,580.94893,13.03875,106.12097,78.23252,31.51032,17.02282,5.43281,73.1619,37.66751,5,10.6,1202.6,105.73,82.1,10.6,155.24961,232.15771,4.56564,0.28314,571.48419,30.22527,2.53057,0.19466,3.30921,412.68866,15.57,845.78898,833.39309,10.93122,21.23728,4.53246,10.47154,0.97452,1.22275,0.21145,3.25454,2.19728,94.36794
16F1010,Marinha Grande,884.90705,43.21858,8.79136,16.97873,33.15214,12.95215,995.30233,4.49634,0.20133,48.52023,453.52661,326.0855,145.62781,26.23985,1.6,27.7,197.82338,223.44527,155.78358,160.01244,34.6393,228.29602,9.51493,11.44279,36.3806,96.64179,160.01244,311.3806,140.17413,234.45274,73.75622,926.24378,183.27114,4.60199,749.56468,181.96517,810.75871,189.24129,11.00746,24.19154,28.85572,40.73383,106.21891,164.86318,182.52488,190.85821,148.13433,102.61194,730.51063,130.56515,13.9,1.48,117.8,284.98,2.4,60.11,25.47,1.42751,129.43317,104.24354,533.33846,232.98483,45.32,5.91,208.41,624.72225,194.2227,27.56975,153.48531,18.11,20.3,36.54,180,46.5,16.82,45.89,5.26,46.87,6.47,50.36,5.78677,0.75988,428.10381,1.16904,6.25438,37.17559,144.66916,26.53729,42.20248,16.42506,11.16437,7.9495,33.61001,33.61001,49.21674,57.75076,64.70657,6.37129,17.88637,8.53402,0.1169,14.39,0,0,5.99631,13,34.3,114.7,138.1,13,31.26281,288.52459,179.5082,76.22951,74.59016,513.93443,15.57377,101.63934,88.52459,50,27.86885,8.19672,72.95082,53.27869,12.9,15.6,1387.8,92.69,82.6,12.4,110.22697,50.04005,4.27236,0.16021,796.79573,23.60481,12.71028,0,2.18959,433.16933,15.5,846.47909,760.02785,14.04656,21.91748,7.62873,10.08083,1.18064,4.69228,0.15136,1.84664,5.29773,146.55084
16F1013,Pedrógão Grande,973.74702,14.91647,2.98329,2.08831,5.66826,0.59666,999.70167,0.29833,0,136.03819,431.68258,254.17661,145.88305,32.21957,1.9,33.7,144.54665,440.86728,153.74507,82.12878,38.76478,139.94744,11.82654,9.85545,48.62024,87.38502,141.91853,295.6636,127.46386,277.26675,133.37714,866.62286,246.38633,4.59921,841.65572,88.04205,591.3272,408.6728,15.76873,24.31012,54.53351,59.78975,137.31932,183.31143,176.74113,128.77792,112.35217,107.09593,427.04826,462.68238,11,1.06,27.7,241.03,3.28,43.96,36.55,1.31234,79.35103,87.61062,477.87611,355.16224,52.93,9.44,26.33,691.86047,145.34884,14.53488,148.25581,16.28,14.03,62.81,447.58,53.74,9.58,29.97,11.79,36.34,8.44,36.14,51.41844,0.88652,123.22695,7.97872,11.52482,84.21986,127.65957,54.96454,49.64539,13.29787,9.75177,7.97872,27.48227,24.8227,160.46099,73.58156,122.34043,15.07092,23.93617,9.75177,0,16.02,0,0,9.43953,8.9,35.8,112.5,303.4,3,36.28319,243.90244,130.0813,32.52033,73.17073,398.37398,,32.52033,292.68293,219.5122,24.39024,0,40.65041,24.39024,2.2,1.6,999.4,69.67,71.6,16.4,28.73786,105.5534,1.63107,0,812.42718,28.42718,0.46602,0,22.91262,366.66667,16,870.79646,838.41463,3.04878,20.3252,3.72629,17.27642,1.69377,0.33875,0.33875,0,1.69377,98.52507
16F1015,Pombal,957.22784,17.36871,3.79513,3.48742,15.2831,2.8378,998.42724,1.57276,0,72.00492,474.45979,307.95268,119.15345,26.42916,1.7,30.1,317.23576,235.46902,162.62229,74.90888,27.62325,182.1408,7.00173,8.58431,29.54153,85.41147,150.48916,332.67792,136.77345,249.52043,77.83426,922.16574,267.50432,2.44581,839.34395,105.40955,782.94648,217.05352,9.68732,16.78496,26.99981,40.04412,101.76482,160.94379,182.4765,170.24746,153.75024,137.30098,615.32106,223.23536,16.1,1.16,54.2,298.92,1.32,54.7,30.31,0.23969,116.18136,99.41372,494.6453,289.75962,48.31,3.44,81.74,732.8658,129.55053,22.7606,114.82308,13.76,19.56,48.78,249.4,52.7,13.17,35.94,10.37,42.99,4.52,46.44,29.85572,7.47583,221.17994,2.52369,6.42827,137.23156,177.42012,51.52136,39.9981,16.23732,17.47536,3.95219,36.09352,29.37955,53.04509,50.37855,84.32932,4.14266,20.999,10.09476,0.23808,16.91,0,0,7.62165,14,34.7,110.6,140.7,36,19.01505,247.68756,165.46763,71.94245,82.21994,408.01644,12.33299,68.8592,212.74409,135.6629,34.94347,5.13875,91.46968,78.10894,2.7,10,1095.6,85.22,77.4,12,93.92971,219.52077,2.90735,0.47923,610.23962,71.23003,1.40575,0.03195,0.27157,341.68458,15.98,856.90834,882.82248,7.95931,15.12042,5.67871,6.56814,1.23153,1.1175,0.09122,1.20872,1.23153,65.95662
16F1016,Porto de Mós,946.13687,26.04857,5.03311,6.35762,13.15673,3.26711,998.5872,1.4128,0,107.99117,435.76159,288.83002,142.16336,25.25386,1.5,39.2,166.34325,291.61276,193.83355,112.76412,39.13325,196.31307,7.65416,8.84002,31.04787,88.72359,144.1354,332.6865,130.76757,256.14489,109.52997,890.47003,226.7141,2.80293,804.76498,130.01294,779.86201,220.13799,10.34929,16.9254,26.62786,36.97715,83.54894,147.47736,171.94912,192.21647,178.74084,135.18758,702.72727,146.66667,15.1,1.17,50.5,251.59,1.45,62.22,25.9,0.75407,123.95483,108.86993,517.45539,249.71985,46.43,3.86,88.61,679.20792,154.314,27.01556,139.46252,16.65,19.79,39.87,201.46,51.9,14.68,38.18,6.89,47.31,4.29,51.69,21.69982,34.07252,286.95156,2.28419,7.42362,91.65318,168.36395,43.68516,35.40497,12.46788,15.79899,4.28286,36.07119,24.55506,52.34606,52.15571,77.28181,7.70915,18.74941,6.94775,0.09517,16.34,0,0,5.94776,6.1,34.2,109.4,112.6,9,21.80846,304.34783,199.60474,53.35968,122.52964,444.66403,5.92885,71.14625,124.50593,75.09881,19.76285,7.90514,98.81423,75.09881,4.2,9.8,1177.4,82.41,79.3,10.6,92.31181,278.80686,52.62957,2.17699,237.06222,335.98136,0.80205,0,0.22916,366.56323,14.75,864.14964,885.03741,10.17456,12.21945,2.84289,6.68329,0.99751,1.04738,0.29925,1.04738,1.44638,67.58038
16G0901,Aguiar da Beira,984.45274,8.70647,1.65837,1.03648,3.10945,1.03648,999.37811,0.62189,0,123.96352,336.65008,388.0597,120.43947,30.88723,2,26.3,433.85491,300.14225,119.96207,24.65624,15.17307,106.21147,8.53485,10.90564,39.35514,96.72831,129.44523,310.57373,130.39355,274.06354,87.24514,912.75486,305.35799,2.37079,889.99526,64.48554,699.38359,300.61641,9.48317,20.86297,41.72594,46.94168,98.62494,140.35088,192.03414,183.49929,148.41157,118.06543,419.11765,363.6725,21.7,1.05,24.4,190.92,1.9,45.52,35.37,,83.1581,79.14357,453.06825,384.63009,53.93,1.19,25.3,844.55632,56.01007,14.47451,84.95909,9.94,15.63,72.27,462.53,54.87,8.71,24.52,14.39,34.74,6.22,35.53,92.13615,9.97653,118.5446,1.76056,4.69484,112.0892,157.277,36.38498,49.88263,6.4554,11.73709,0,29.92958,22.30047,96.24413,42.84038,175.46948,1.17371,21.71362,9.38967,0,14.96,0,0,11.66125,3.5,35.6,105.3,103.8,8,19.88148,355.76923,221.15385,67.30769,125,384.61538,0,48.07692,192.30769,134.61538,,,,38.46154,3.5,4.5,894.1,70.54,70.3,17.6,29.45302,172.46216,18.71645,0.14509,562.84761,174.34831,41.39866,0,0.62872,257.50335,14.2,892.9459,953.97131,2.35496,3.63948,5.13809,3.42539,0.21409,0.42817,0,0.42817,0.85635,26.38119
16G1802,Carregal do Sal,972.74359,12.73054,1.63212,1.63212,8.97666,2.28497,999.67358,0.32642,0,163.0488,377.34617,313.04064,126.3261,20.23829,1.8,43.1,260.0321,326.11022,183.78812,66.07812,49.22418,114.76726,11.50348,14.98127,47.61905,111.02194,160.24612,296.4152,119.85019,238.36276,110.21937,889.78063,260.56715,2.67523,835.47352,93.63296,646.60246,353.39754,13.64366,25.68218,43.60621,53.50455,107.0091,173.62226,190.74371,172.01712,119.85019,100.32103,555.75379,269.99703,17.4,1.1,57.6,217.87,2.25,50.56,32.22,0.26738,111.19717,95.48573,476.65413,316.66298,49.42,2.37,77.32,750.89222,115.63169,17.48751,115.98858,13.35,19.44,55.35,284.78,51.19,11,30.53,9.15,39.96,6.23,42.16,46.05846,1.47623,291.11308,1.77148,6.20018,90.34544,136.4039,35.42958,38.97254,9.15264,15.94331,1.77148,29.22941,30.70564,77.05934,66.13522,89.4597,3.24771,19.48627,10.03838,0,15.65,0,0,7.85572,6.6,35.1,99.5,89.3,10,26.66519,340.24896,240.6639,82.98755,132.78008,427.38589,0,12.44813,149.37759,87.13693,,,41.49378,33.19502,5.4,5.9,1080.7,72.87,77.5,11.2,60.91197,241.42356,5.64633,0.94106,631.79057,43.97297,7.52845,0,7.87065,325.62514,16.38,876.52135,897.62686,1.76723,8.205,10.60338,6.05908,0.88362,0.37869,0,0.63115,1.00985,63.84156
16G1803,Castro Daire,974.39342,11.92175,0.92352,2.77055,8.64747,1.3433,999.49626,0.50374,0,144.57224,320.96381,356.89699,150.11334,27.45361,1.8,30.7,322.85004,325.51528,97.19261,49.04051,50.63966,154.7619,14.39232,16.34684,46.0199,122.95665,162.57996,312.01137,123.31201,202.38095,45.13149,954.86851,222.8145,3.19829,897.4769,45.66453,588.30846,411.69154,19.18977,29.49538,49.39588,59.87918,120.82445,182.83582,177.50533,159.73703,113.18408,87.95309,435.70489,440.50476,12.4,1.09,34.1,221.64,2.33,44.15,33.81,0.17759,96.89866,96.38905,483.11008,323.60221,50.65,1.19,36.24,789.22717,81.49883,16.86183,112.41218,12.93,16.72,55.84,333.96,52.08,9.59,26.58,11.48,35.42,8.55,35.86,61.58687,8.31648,101.82063,5.39447,4.94493,124.74713,156.66442,56.64194,51.92178,13.03664,12.36233,1.79816,28.54574,33.49067,110.58665,70.57766,112.16004,6.29355,24.27512,14.61002,0.22477,18.83,0,0,7.86255,5.1,36.4,116.3,124.7,84,16.08911,375.56561,217.19457,95.02262,85.97285,461.53846,,45.24887,99.54751,72.39819,,,27.14932,,2.9,8,930,67.82,62.2,19.3,35.35247,146.00042,19.10089,0,447.05044,340.01688,11.21254,0,1.23997,296.37449,13.82,891.67152,951.82887,0.40823,3.59242,2.53103,3.34749,0.57152,0.32658,0,0.65317,0.97975,31.88701
16G1806,Mangualde,953.55484,24.02644,3.92997,3.75134,11.87924,2.85816,999.10682,0.89318,0,173.63344,314.84459,334.40514,154.96606,22.15077,2.1,33.6,326.30156,292.63016,123.19135,93.30629,33.53617,131.03448,11.49425,14.73969,39.21569,107.50507,151.85936,304.80054,133.73901,236.64638,127.51859,872.48141,259.36444,2.43408,808.78972,126.30156,682.75862,317.24138,12.84652,22.31237,33.26572,43.81339,95.87559,155.91616,193.10345,186.7478,137.2549,118.8641,577.50879,244.51386,17.8,1.14,58.4,230.71,2.46,51.86,28.07,0.27038,110.69224,100.80315,493.52565,294.97897,48.65,2.11,83.47,764.29063,106.57713,20.66116,108.47107,12.91,18.62,49.63,266.49,51.27,13.03,33.64,7.4,41.44,7.94,42.9,31.64829,6.87384,244.02119,3.29371,4.29615,82.48604,160.96234,77.47387,35.37162,13.03165,10.74037,2.14807,34.08277,30.78906,73.17772,69.45439,89.64628,4.86897,16.32536,9.30832,0,15.65,0.05464,0,8.19538,3.3,36.7,108.6,108.4,17,25.40567,266.66667,172.04301,55.91398,101.07527,427.95699,,62.36559,187.09677,96.77419,,,88.17204,51.6129,7.5,16,1209.3,85.37,79.7,11.7,61.75317,271.64097,12.0405,0.82094,435.92082,210.16145,5.33613,0,2.32601,351.30853,15.29,877.7796,906.94635,3.61011,11.14154,17.11689,5.66414,0.99589,0.31122,0,0.87141,0.87141,46.05802
16G1809,Nelas,949.52085,20.9205,3.50925,2.29451,19.84073,3.91416,998.11041,1.88959,0,123.36348,386.42192,329.05925,137.94034,23.21501,1.9,45.5,306.93631,268.94727,180.87318,71.63107,41.01304,130.59913,7.74901,10.77301,35.53204,90.90909,160.83916,306.74731,142.88414,244.56624,119.63712,880.36288,243.24324,1.89,827.82083,110.94311,681.53468,318.46532,10.01701,19.08902,30.61803,40.06804,85.61709,158.57116,188.05519,208.46721,150.44415,109.05311,598.32636,226.95918,17.5,1.2,70.6,245.78,2.41,53.02,28.34,3.76577,116.01494,98.02576,479.45728,306.50202,48.94,1.89,104.36,742.83633,116.3186,19.91258,120.93249,14.08,20.09,53.08,264.19,52.03,14,34.97,6.78,40.96,6.77,43.19,30.54502,1.99641,322.81893,5.3903,3.19425,81.85267,122.97864,41.7249,37.93172,13.97485,12.97664,3.79317,25.554,29.74646,82.45159,75.66381,77.85985,5.78958,14.17449,9.58275,0,15.43,0,0,7.54631,4.3,35.9,105,91.5,12,25.45926,284.43114,176.64671,80.83832,83.83234,550.8982,,53.89222,104.79042,62.87425,,,32.93413,26.94611,13,12.9,1161.7,79.33,77,14.1,74.77528,321.93143,13.60274,0.87503,462.41349,124.01559,1.11367,0,1.35232,358.25901,16,861.95594,898.92112,1.32649,11.67315,6.27874,4.24478,1.14963,0.08843,0.17687,1.41493,1.14963,63.41947
16G1810,Oliveira de Frades,958.30921,20.07334,3.28122,2.89519,12.54584,2.89519,999.61397,0.38603,0,133.17892,387.37695,290.87049,151.32214,37.2515,1.9,53.5,264.60201,349.63325,132.57267,72.26297,25.26487,155.66422,10.05162,17.65825,37.48981,116.81608,166.25917,305.08014,124.15105,222.49389,60.03803,939.96197,255.90872,4.88998,840.53246,100.2445,684.05325,315.94675,11.13828,20.64656,27.70986,36.13149,95.35452,162.72752,186.63407,203.20565,143.43928,113.01277,615.55184,265.88629,11.9,1.16,41.2,284.13,2.01,60.06,22.94,0.54304,122.13339,108.03703,520.93415,248.89543,46.2,4.02,65.4,723.68872,133.69901,18.16935,124.44292,14.26,19.42,39.57,203.79,51.61,11.97,35.25,6.03,46.76,6.84,49.62,63.02825,1.69041,313.93383,2.89785,1.9319,116.15552,130.40328,40.08694,32.84231,10.38397,10.62545,3.13934,30.18595,22.69983,66.65057,56.74958,69.30693,4.10529,13.76479,9.17653,0.24149,16.62,0,0,6.10141,10.1,34,101.5,84.4,6,23.45887,300.44843,183.8565,58.29596,103.13901,551.56951,,44.84305,67.26457,31.39013,22.42152,13.45291,44.84305,17.93722,5.4,8.3,1141.3,81.1,76,12.6,66.52907,148.88201,5.98555,0.5504,690.05848,64.60268,1.58239,0,21.80943,322.00715,14.75,852.82979,908.35081,6.16751,12.58172,7.52436,6.29086,0.7401,0.9868,0.2467,1.9736,1.60355,45.65538
16G1811,Penalva do Castelo,968.07104,20.59324,1.51143,3.77858,5.47893,0.56679,999.81107,0.18893,0,136.02872,322.69035,343.28358,167.95768,30.03968,2,29.1,346.22023,328.61581,135.31239,31.75699,31.75699,126.33759,9.66517,18.63997,50.74215,104.59096,156.71384,306.52399,115.63687,237.48706,75.59544,924.40456,280.63514,2.76148,886.43424,56.2651,621.33241,378.66759,13.80739,32.10217,35.55402,52.46807,107.35243,154.98792,190.19676,149.46496,141.52572,122.54056,512.83413,312.6217,17.5,1.07,42.1,203.04,2.14,46.5,31.05,0.68989,102.27738,92.73149,455.47525,349.51589,51.41,1.13,54.59,806.96342,90.78889,15.86602,86.38167,10.22,18.66,63.76,341.73,54.7,9.24,25.47,11.71,35.85,7.61,36.9,71.22273,9.88061,173.32235,2.47015,6.58707,137.09345,126.38946,54.75504,36.2289,12.76245,9.05723,2.47015,18.11445,26.75998,83.98518,65.04734,132.56484,3.70523,13.99753,13.17415,0.41169,16.45,0,0,9.27315,11.4,36,101.6,89.9,8,13.90972,294.11765,176.47059,78.43137,88.23529,568.62745,0,,98.03922,78.43137,,0,,,3.9,9.7,992.6,65.75,71.5,14.7,34.6881,305.94015,13.54771,0.07444,476.40316,155.12878,13.17552,0,1.04213,275.19433,15.08,866.90304,944.31336,0.31461,3.14614,5.50574,5.50574,0.15731,0,0,0,0.94384,34.77431
16G1814,Santa Comba Dão,965.98639,17.47062,2.1645,3.55597,8.19419,2.62832,999.69079,0.30921,0,104.35993,404.7619,342.76438,124.14966,23.96413,1.9,35.6,276.18828,278.03415,206.73743,83.52561,36.45593,119.05861,7.15275,14.53623,42.22427,105.21458,154.82234,310.79834,125.28842,239.96308,154.36087,845.63913,266.95893,3.23027,846.1006,97.36964,675.1269,324.8731,8.07568,23.30411,36.2252,45.91601,106.36825,172.12737,196.58514,171.6659,135.20997,104.52238,606.06908,247.65767,14.6,1.11,64,198.42,1.94,51.8,29.39,0.23052,109.8581,92.19058,472.88789,325.06343,50.06,2.7,95.05,735.01957,118.03674,22.58356,124.36013,14.69,19.44,57.53,295.89,52.44,12.9,33.22,7.85,40.14,5.9,42.43,35.82981,0.99527,229.4103,5.72282,9.20627,96.54143,152.27669,35.58099,37.82035,16.17318,10.45036,3.23464,33.34163,37.57154,87.83279,61.20926,108.98233,7.71336,14.68027,15.42672,0,16.4,0,0,8.92773,5.3,35.4,99.9,95.4,4,19.92294,320.75472,207.54717,33.01887,146.22642,443.39623,0,51.88679,160.37736,75.4717,14.15094,18.86792,42.45283,18.86792,6.3,8.8,1024.2,74.95,75,12.1,83.51943,212.86289,13.84547,1.87584,609.02188,4.91291,0.17865,0,73.69361,338.50202,16.52,854.7129,897.30621,4.50797,10.2254,7.91644,5.27763,0.6597,0.10995,0,0.32985,2.52886,60.80256
16G1816,São Pedro do Sul,961.7156,21.01324,3.26233,3.26233,7.86797,2.87853,998.46479,1.53521,0,137.6895,349.35713,331.03051,156.01612,25.90674,2,53,318.92674,264.13882,124.83933,94.63368,49.64653,147.81491,13.49614,19.92288,52.21722,130.30206,156.81234,299.64653,123.23265,204.37018,59.76864,940.23136,253.69537,4.98072,834.99357,99.77506,651.34961,348.65039,15.2635,29.56298,48.52185,73.58612,128.5347,173.84319,178.50257,153.4383,103.1491,95.59769,531.64773,321.85872,14.6,1.12,33.6,253.26,3.2,48.28,30.76,0.32113,98.36824,100.01982,473.47559,328.13635,50.52,2.07,43.38,748.67444,98.40933,23.54189,129.37434,15.29,17.15,57.22,333.58,51.48,11.45,31.5,8.7,39.31,9.26,39.56,70.93906,1.11132,178.92202,4.26005,5.00093,107.24208,143.91554,36.48824,51.12058,12.96536,14.63234,4.07483,25.56029,23.70809,110.20559,72.42082,101.12984,3.70439,20.18892,12.22449,0.18522,17.32,0.06606,0,9.24886,6.9,37.8,109.3,157.8,12,18.76197,330.98592,239.43662,98.59155,130.28169,468.30986,,56.33803,130.28169,95.07042,,,42.25352,38.73239,2.8,6.8,900.1,73.71,73.3,14.4,32.87004,120.50437,2.29259,0,604.29861,226.53675,10.74653,0,2.72245,300.19158,14.53,874.61188,919.70693,1.43515,4.75867,6.19382,3.55012,0.75534,0.52874,0,0.30214,0.52874,54.43615
16G1817,Sátão,974.56836,7.9328,1.51657,2.91647,11.78255,1.28325,998.60009,1.39991,0,63.92907,375.75828,386.25758,139.87401,34.18105,2,30.2,427.61487,274.07065,133.91826,43.86978,20.78042,99.74602,6.00323,11.31378,26.09097,88.66313,136.68899,335.25745,142.23043,253.75202,57.95428,942.04572,317.01686,3.23251,881.08982,63.03394,721.77326,278.22674,5.31055,15.70076,26.09097,35.09582,74.57862,147.31009,206.64973,182.17502,155.62226,151.46617,458.5495,356.69666,18.5,1.1,46.9,231.15,2.04,51.38,28.23,4.82315,109.15684,101.72257,483.68087,305.43971,49.28,1.28,54.62,793.91991,81.26279,15.20023,109.61707,12.48,18.65,52.18,279.82,52.98,12.5,32.11,9.61,39.8,6.79,41.64,46.67644,5.62072,158.35777,3.91007,3.66569,138.56305,151.02639,41.78886,34.2131,13.68524,11.97458,1.95503,27.37048,24.43793,104.10557,73.80254,118.27957,5.13196,24.68231,10.75269,0,17.75,0,0,6.52765,9.9,38.2,107.5,95,17,15.86582,337.14286,211.42857,114.28571,85.71429,491.42857,0,28.57143,102.85714,85.71429,17.14286,0,40,,1.8,3.7,886.3,70.36,75.1,13.6,37.7835,212.93454,6.43756,0.09904,580.12281,142.51758,20.1545,0,0,289.02992,14.48,870.0816,937.16786,1.45879,10.52412,4.68897,5.00156,0.83359,0.3126,0.3126,0.3126,0.83359,33.54488
